TransactionID,Date,AccountID,DeptID,CustomerID,ProductID,Amount,Quantity,Currency,Type,InvoiceID
97,2025-02-07,200,3,,4.0,-354.02,,EUR,Expense,
98,2025-09-18,100,4,16.0,4.0,1300.15,25.0,EUR,Revenue,INV-250918-98
99,2025-09-18,200,3,,4.0,-446.23,,EUR,Expense,
100,2023-12-16,100,4,9.0,1.0,1950.87,18.0,CAD,Revenue,INV-231216-100
101,2023-12-16,200,3,,1.0,-1135.19,,CAD,Expense,
102,2025-01-28,110,2,5.0,3.0,13419.51,23.0,CAD,Revenue,INV-250128-102
103,2025-01-28,200,3,,3.0,-3559.24,,CAD,Expense,
104,2024-11-11,100,3,11.0,4.0,484.79,12.0,EUR,Revenue,INV-241111-104
105,2024-11-11,200,3,,4.0,-143.53,,EUR,Expense,
106,2023-01-20,110,4,7.0,3.0,9719.7,11.0,EUR,Revenue,INV-230120-106
107,2023-01-20,200,3,,3.0,-3163.82,,EUR,Expense,
108,2024-11-14,100,2,16.0,2.0,329.3,2.0,CAD,Revenue,INV-241114-108
109,2024-11-14,200,3,,2.0,-188.83,,CAD,Expense,
110,2023-12-18,100,1,10.0,4.0,300.7,12.0,EUR,Revenue,INV-231218-110
111,2023-12-18,200,3,,4.0,-100.51,,EUR,Expense,
112,2025-04-09,100,1,10.0,1.0,5270.66,23.0,USD,Revenue,INV-250409-112
113,2025-04-09,200,3,,1.0,-2497.23,,USD,Expense,
114,2024-12-05,100,3,16.0,1.0,2338.82,12.0,USD,Revenue,INV-241205-114
115,2024-12-05,200,3,,1.0,-1013.53,,USD,Expense,
116,2025-11-12,100,5,18.0,2.0,2830.6,12.0,CAD,Revenue,INV-251112-116
117,2025-11-12,200,3,,2.0,-1620.78,,CAD,Expense,
118,2025-10-31,110,6,13.0,5.0,29873.46,26.0,CAD,Revenue,INV-251031-118
119,2025-10-31,200,3,,5.0,-9491.08,,CAD,Expense,
120,2024-09-14,100,2,13.0,1.0,4327.72,24.0,CAD,Revenue,INV-240914-120
121,2024-09-14,200,3,,1.0,-1763.96,,CAD,Expense,
122,2024-08-07,100,5,11.0,2.0,3481.43,30.0,CAD,Revenue,INV-240807-122
123,2024-08-07,200,3,,2.0,-1502.9,,CAD,Expense,
124,2023-11-28,100,2,15.0,2.0,3227.14,30.0,CAD,Revenue,INV-231128-124
125,2023-11-28,200,3,,2.0,-1850.35,,CAD,Expense,
126,2025-06-23,100,3,16.0,4.0,742.24,15.0,CAD,Revenue,INV-250623-126
127,2025-06-23,200,3,,4.0,-190.76,,CAD,Expense,
128,2025-10-11,100,1,16.0,2.0,9567.64,45.0,EUR,Revenue,INV-251011-128
129,2025-10-11,200,3,,2.0,-5591.76,,EUR,Expense,
130,2024-03-08,110,1,15.0,5.0,3329.86,5.0,CAD,Revenue,INV-240308-130
131,2024-03-08,200,3,,5.0,-1097.08,,CAD,Expense,
132,2025-11-12,100,2,3.0,1.0,5121.83,33.0,CAD,Revenue,INV-251112-132
133,2025-11-12,200,3,,1.0,-2395.53,,CAD,Expense,
134,2025-06-17,100,6,10.0,4.0,592.85,10.0,EUR,Revenue,INV-250617-134
135,2025-06-17,200,3,,4.0,-206.49,,EUR,Expense,
136,2023-05-19,110,5,3.0,5.0,893.13,1.0,CAD,Revenue,INV-230519-136
137,2023-05-19,200,3,,5.0,-232.62,,CAD,Expense,
138,2023-12-23,100,4,13.0,4.0,63.43,2.0,CAD,Revenue,INV-231223-138
139,2023-12-23,200,3,,4.0,-18.23,,CAD,Expense,
140,2025-07-04,110,4,3.0,5.0,12176.48,25.0,CAD,Revenue,INV-250704-140
141,2025-07-04,200,3,,5.0,-3948.63,,CAD,Expense,
142,2023-01-12,100,1,12.0,2.0,9122.3,43.0,CAD,Revenue,INV-230112-142
143,2023-01-12,200,3,,2.0,-3673.58,,CAD,Expense,
144,2025-07-10,110,2,16.0,5.0,24445.67,43.0,CAD,Revenue,INV-250710-144
145,2025-07-10,200,3,,5.0,-6511.37,,CAD,Expense,
146,2024-10-14,100,1,9.0,2.0,3355.88,17.0,CAD,Revenue,INV-241014-146
147,2024-10-14,200,3,,2.0,-1586.4,,CAD,Expense,
148,2025-04-05,100,4,8.0,4.0,88.82,4.0,CAD,Revenue,INV-250405-148
149,2025-04-05,200,3,,4.0,-30.09,,CAD,Expense,
150,2023-05-09,110,3,14.0,5.0,36315.55,41.0,USD,Revenue,INV-230509-150
151,2023-05-09,200,3,,5.0,-11026.89,,USD,Expense,
152,2023-10-21,100,6,2.0,2.0,5182.19,31.0,CAD,Revenue,INV-231021-152
153,2023-10-21,200,3,,2.0,-2764.61,,CAD,Expense,
154,2023-10-21,210,2,,,-4421.98,,CAD,Expense,
155,2024-07-17,110,1,11.0,5.0,18602.47,28.0,USD,Revenue,INV-240717-155
156,2024-07-17,200,3,,5.0,-6457.88,,USD,Expense,
157,2024-09-25,100,3,11.0,4.0,1436.14,42.0,USD,Revenue,INV-240925-157
158,2024-09-25,200,3,,4.0,-447.03,,USD,Expense,
159,2024-02-12,110,2,6.0,3.0,29045.78,29.0,USD,Revenue,INV-240212-159
160,2024-02-12,200,3,,3.0,-9671.21,,USD,Expense,
161,2023-11-03,100,4,15.0,4.0,917.11,19.0,CAD,Revenue,INV-231103-161
162,2023-11-03,200,3,,4.0,-256.61,,CAD,Expense,
163,2024-08-02,100,5,7.0,2.0,4492.6,18.0,USD,Revenue,INV-240802-163
164,2024-08-02,200,3,,2.0,-2133.36,,USD,Expense,
165,2024-05-20,100,4,10.0,1.0,4170.57,27.0,USD,Revenue,INV-240520-165
166,2024-05-20,200,3,,1.0,-1799.38,,USD,Expense,
167,2024-01-12,110,6,14.0,5.0,9028.09,13.0,USD,Revenue,INV-240112-167
168,2024-01-12,200,3,,5.0,-2405.73,,USD,Expense,
169,2025-06-04,110,6,16.0,3.0,16835.28,16.0,CAD,Revenue,INV-250604-169
170,2025-06-04,200,3,,3.0,-5496.51,,CAD,Expense,
171,2023-02-16,100,4,12.0,1.0,176.82,1.0,CAD,Revenue,INV-230216-171
172,2023-02-16,200,3,,1.0,-101.93,,CAD,Expense,
173,2025-01-16,100,1,15.0,4.0,605.84,14.0,CAD,Revenue,INV-250116-173
174,2025-01-16,200,3,,4.0,-154.81,,CAD,Expense,
175,2025-12-29,100,3,9.0,4.0,1106.42,26.0,CAD,Revenue,INV-251229-175
176,2025-12-29,200,3,,4.0,-333.75,,CAD,Expense,
177,2025-12-31,110,6,5.0,3.0,50303.1,46.0,CAD,Revenue,INV-251231-177
178,2025-12-31,200,3,,3.0,-13563.93,,CAD,Expense,
179,2024-03-31,100,5,4.0,1.0,375.04,2.0,CAD,Revenue,INV-240331-179
180,2024-03-31,200,3,,1.0,-171.53,,CAD,Expense,
181,2023-10-29,100,5,5.0,2.0,1743.56,13.0,EUR,Revenue,INV-231029-181
182,2023-10-29,200,3,,2.0,-783.77,,EUR,Expense,
183,2023-06-04,100,2,6.0,4.0,1170.32,35.0,CAD,Revenue,INV-230604-183
184,2023-06-04,200,3,,4.0,-358.2,,CAD,Expense,
185,2023-06-04,210,2,,,-1402.11,,CAD,Expense,
186,2025-06-18,100,1,4.0,2.0,5023.07,41.0,CAD,Revenue,INV-250618-186
187,2025-06-18,200,3,,2.0,-2145.1,,CAD,Expense,
188,2025-04-24,100,6,5.0,2.0,6998.33,48.0,CAD,Revenue,INV-250424-188
189,2025-04-24,200,3,,2.0,-2874.98,,CAD,Expense,
190,2025-11-06,100,6,19.0,2.0,2259.37,15.0,CAD,Revenue,INV-251106-190
191,2025-11-06,200,3,,2.0,-1256.97,,CAD,Expense,
192,2023-05-07,100,5,19.0,2.0,5087.33,33.0,CAD,Revenue,INV-230507-192
193,2023-05-07,200,3,,2.0,-2356.46,,CAD,Expense,
194,2025-12-26,100,2,11.0,4.0,1051.02,41.0,CAD,Revenue,INV-251226-194
195,2025-12-26,200,3,,4.0,-328.44,,CAD,Expense,
196,2024-11-06,100,5,16.0,4.0,1719.88,29.0,CAD,Revenue,INV-241106-196
197,2024-11-06,200,3,,4.0,-539.53,,CAD,Expense,
198,2023-10-26,100,5,20.0,2.0,3564.97,30.0,CAD,Revenue,INV-231026-198
199,2023-10-26,200,3,,2.0,-1509.27,,CAD,Expense,
200,2025-05-04,110,1,16.0,3.0,23148.56,35.0,CAD,Revenue,INV-250504-200
201,2025-05-04,200,3,,3.0,-7646.58,,CAD,Expense,
202,2024-05-06,110,6,11.0,3.0,14683.74,24.0,USD,Revenue,INV-240506-202
203,2024-05-06,200,3,,3.0,-5109.55,,USD,Expense,
204,2023-01-26,110,6,2.0,5.0,3983.23,5.0,CAD,Revenue,INV-230126-204
205,2023-01-26,200,3,,5.0,-1098.22,,CAD,Expense,
206,2025-02-01,110,2,6.0,3.0,22997.98,23.0,CAD,Revenue,INV-250201-206
207,2025-02-01,200,3,,3.0,-7803.13,,CAD,Expense,
208,2023-04-07,100,1,5.0,1.0,373.06,2.0,CAD,Revenue,INV-230407-208
209,2023-04-07,200,3,,1.0,-207.91,,CAD,Expense,
210,2023-04-07,210,2,,,-2672.28,,CAD,Expense,
211,2025-04-15,100,6,8.0,4.0,1288.16,22.0,CAD,Revenue,INV-250415-211
212,2025-04-15,200,3,,4.0,-391.47,,CAD,Expense,
213,2025-09-28,100,2,1.0,4.0,1685.76,43.0,CAD,Revenue,INV-250928-213
214,2025-09-28,200,3,,4.0,-504.28,,CAD,Expense,
215,2023-06-24,100,1,2.0,4.0,753.15,29.0,CAD,Revenue,INV-230624-215
216,2023-06-24,200,3,,4.0,-206.44,,CAD,Expense,
217,2023-05-02,100,5,4.0,1.0,7809.83,37.0,CAD,Revenue,INV-230502-217
218,2023-05-02,200,3,,1.0,-3854.29,,CAD,Expense,
219,2024-12-24,110,3,19.0,3.0,3491.69,6.0,USD,Revenue,INV-241224-219
220,2024-12-24,200,3,,3.0,-986.14,,USD,Expense,
221,2025-05-13,100,4,1.0,4.0,1095.41,30.0,USD,Revenue,INV-250513-221
222,2025-05-13,200,3,,4.0,-368.04,,USD,Expense,
223,2024-06-03,110,4,17.0,3.0,8112.97,19.0,USD,Revenue,INV-240603-223
224,2024-06-03,200,3,,3.0,-2173.71,,USD,Expense,
225,2025-11-08,110,6,7.0,5.0,29990.44,41.0,CAD,Revenue,INV-251108-225
226,2025-11-08,200,3,,5.0,-8218.17,,CAD,Expense,
227,2024-10-23,100,1,8.0,2.0,1379.21,8.0,CAD,Revenue,INV-241023-227
228,2024-10-23,200,3,,2.0,-737.2,,CAD,Expense,
229,2023-02-09,100,4,6.0,4.0,670.98,16.0,CAD,Revenue,INV-230209-229
230,2023-02-09,200,3,,4.0,-180.98,,CAD,Expense,
231,2023-08-23,110,1,8.0,3.0,19753.5,35.0,USD,Revenue,INV-230823-231
232,2023-08-23,200,3,,3.0,-5926.51,,USD,Expense,
233,2023-08-31,110,6,10.0,3.0,33673.41,29.0,CAD,Revenue,INV-230831-233
234,2023-08-31,200,3,,3.0,-11555.15,,CAD,Expense,
235,2025-09-12,110,6,8.0,3.0,10849.97,26.0,CAD,Revenue,INV-250912-235
236,2025-09-12,200,3,,3.0,-2839.31,,CAD,Expense,
237,2023-07-27,100,6,15.0,4.0,2253.15,48.0,EUR,Revenue,INV-230727-237
238,2023-07-27,200,3,,4.0,-589.2,,EUR,Expense,
239,2024-03-15,110,4,4.0,5.0,13404.41,12.0,CAD,Revenue,INV-240315-239
240,2024-03-15,200,3,,5.0,-4258.72,,CAD,Expense,
241,2025-10-14,100,1,3.0,2.0,6596.66,29.0,CAD,Revenue,INV-251014-241
242,2025-10-14,200,3,,2.0,-3201.42,,CAD,Expense,
243,2023-09-16,100,5,14.0,2.0,2812.02,20.0,EUR,Revenue,INV-230916-243
244,2023-09-16,200,3,,2.0,-1571.27,,EUR,Expense,
245,2023-01-26,110,6,17.0,5.0,30490.8,40.0,USD,Revenue,INV-230126-245
246,2023-01-26,200,3,,5.0,-8761.99,,USD,Expense,
247,2023-12-29,100,5,2.0,4.0,290.53,5.0,EUR,Revenue,INV-231229-247
248,2023-12-29,200,3,,4.0,-85.53,,EUR,Expense,
1,2023-08-30,100,2,13.0,4.0,129.01,5.0,USD,Revenue,INV-230830-1
2,2023-08-30,200,3,,4.0,-41.76,,USD,Expense,
3,2025-12-04,100,4,12.0,2.0,5402.07,23.0,CAD,Revenue,INV-251204-3
4,2025-12-04,200,3,,2.0,-2412.62,,CAD,Expense,
5,2024-02-14,100,5,4.0,4.0,1728.38,43.0,CAD,Revenue,INV-240214-5
6,2024-02-14,200,3,,4.0,-585.42,,CAD,Expense,
7,2023-05-12,100,2,17.0,2.0,8593.99,35.0,USD,Revenue,INV-230512-7
8,2023-05-12,200,3,,2.0,-5038.01,,USD,Expense,
9,2025-08-20,100,5,6.0,2.0,2528.73,11.0,USD,Revenue,INV-250820-9
10,2025-08-20,200,3,,2.0,-1222.18,,USD,Expense,
11,2023-04-11,100,1,9.0,4.0,1737.61,37.0,CAD,Revenue,INV-230411-11
12,2023-04-11,200,3,,4.0,-471.7,,CAD,Expense,
13,2023-12-30,100,4,17.0,1.0,5708.82,49.0,USD,Revenue,INV-231230-13
14,2023-12-30,200,3,,1.0,-2484.58,,USD,Expense,
15,2024-03-23,100,3,18.0,2.0,4198.71,37.0,CAD,Revenue,INV-240323-15
16,2024-03-23,200,3,,2.0,-1982.86,,CAD,Expense,
17,2024-09-23,100,1,3.0,4.0,760.42,14.0,CAD,Revenue,INV-240923-17
18,2024-09-23,200,3,,4.0,-213.59,,CAD,Expense,
19,2025-11-08,100,4,19.0,4.0,2204.96,44.0,CAD,Revenue,INV-251108-19
20,2025-11-08,200,3,,4.0,-613.42,,CAD,Expense,
21,2025-11-23,100,5,17.0,2.0,2989.42,24.0,CAD,Revenue,INV-251123-21
22,2025-11-23,200,3,,2.0,-1626.49,,CAD,Expense,
23,2023-12-31,110,5,8.0,3.0,11970.91,13.0,CAD,Revenue,INV-231231-23
24,2023-12-31,200,3,,3.0,-3141.58,,CAD,Expense,
25,2025-01-14,100,2,17.0,1.0,6420.73,47.0,CAD,Revenue,INV-250114-25
26,2025-01-14,200,3,,1.0,-3319.67,,CAD,Expense,
27,2025-03-11,110,4,11.0,5.0,4139.99,13.0,CAD,Revenue,INV-250311-27
28,2025-03-11,200,3,,5.0,-1255.03,,CAD,Expense,
29,2024-10-09,110,3,17.0,5.0,24441.31,23.0,CAD,Revenue,INV-241009-29
30,2024-10-09,200,3,,5.0,-6375.0,,CAD,Expense,
31,2024-07-28,110,2,16.0,3.0,7249.88,16.0,CAD,Revenue,INV-240728-31
32,2024-07-28,200,3,,3.0,-2373.23,,CAD,Expense,
33,2024-08-20,100,4,2.0,1.0,4330.77,22.0,CAD,Revenue,INV-240820-33
34,2024-08-20,200,3,,1.0,-2390.35,,CAD,Expense,
35,2023-01-11,100,4,14.0,1.0,2806.59,15.0,USD,Revenue,INV-230111-35
36,2023-01-11,200,3,,1.0,-1447.21,,USD,Expense,
37,2023-06-10,100,1,5.0,2.0,5417.83,38.0,CAD,Revenue,INV-230610-37
38,2023-06-10,200,3,,2.0,-2472.17,,CAD,Expense,
39,2024-06-14,110,6,19.0,3.0,26967.11,26.0,CAD,Revenue,INV-240614-39
40,2024-06-14,200,3,,3.0,-6851.76,,CAD,Expense,
41,2024-10-16,100,1,13.0,4.0,1977.4,37.0,USD,Revenue,INV-241016-41
42,2024-10-16,200,3,,4.0,-636.41,,USD,Expense,
43,2025-05-04,100,6,7.0,4.0,291.88,6.0,CAD,Revenue,INV-250504-43
44,2025-05-04,200,3,,4.0,-76.92,,CAD,Expense,
45,2024-02-05,110,5,20.0,3.0,25619.88,38.0,EUR,Revenue,INV-240205-45
46,2024-02-05,200,3,,3.0,-8223.48,,EUR,Expense,
47,2025-11-06,110,1,17.0,5.0,1578.25,2.0,CAD,Revenue,INV-251106-47
48,2025-11-06,200,3,,5.0,-415.83,,CAD,Expense,
49,2024-07-12,110,5,4.0,3.0,36172.62,43.0,CAD,Revenue,INV-240712-49
50,2024-07-12,200,3,,3.0,-11178.47,,CAD,Expense,
51,2024-05-29,100,3,6.0,2.0,2407.57,10.0,CAD,Revenue,INV-240529-51
52,2024-05-29,200,3,,2.0,-1192.39,,CAD,Expense,
53,2024-05-15,100,3,14.0,1.0,1628.69,13.0,CAD,Revenue,INV-240515-53
54,2024-05-15,200,3,,1.0,-782.62,,CAD,Expense,
55,2024-01-31,110,4,13.0,5.0,21344.91,37.0,CAD,Revenue,INV-240131-55
56,2024-01-31,200,3,,5.0,-6688.5,,CAD,Expense,
57,2024-03-06,110,6,4.0,5.0,36088.41,41.0,USD,Revenue,INV-240306-57
58,2024-03-06,200,3,,5.0,-12618.93,,USD,Expense,
59,2024-04-28,110,6,3.0,3.0,6894.51,6.0,EUR,Revenue,INV-240428-59
60,2024-04-28,200,3,,3.0,-1906.42,,EUR,Expense,
61,2025-11-16,110,3,20.0,5.0,23074.25,27.0,CAD,Revenue,INV-251116-61
62,2025-11-16,200,3,,5.0,-6189.29,,CAD,Expense,
63,2023-04-25,100,1,7.0,1.0,269.73,3.0,CAD,Revenue,INV-230425-63
64,2023-04-25,200,3,,1.0,-154.5,,CAD,Expense,
65,2023-05-24,100,2,15.0,1.0,5906.84,32.0,USD,Revenue,INV-230524-65
66,2023-05-24,200,3,,1.0,-3382.11,,USD,Expense,
67,2023-05-24,210,2,,,-4000.93,,USD,Expense,
68,2023-10-09,100,5,6.0,1.0,7486.88,37.0,EUR,Revenue,INV-231009-68
69,2023-10-09,200,3,,1.0,-3423.55,,EUR,Expense,
70,2025-08-07,110,4,17.0,5.0,46490.4,42.0,USD,Revenue,INV-250807-70
71,2025-08-07,200,3,,5.0,-15202.97,,USD,Expense,
72,2025-03-23,100,6,8.0,1.0,1285.43,14.0,CAD,Revenue,INV-250323-72
73,2025-03-23,200,3,,1.0,-668.76,,CAD,Expense,
74,2025-01-23,110,6,18.0,3.0,4207.1,4.0,EUR,Revenue,INV-250123-74
75,2025-01-23,200,3,,3.0,-1356.83,,EUR,Expense,
76,2025-08-13,110,4,11.0,5.0,10857.57,24.0,CAD,Revenue,INV-250813-76
77,2025-08-13,200,3,,5.0,-3335.28,,CAD,Expense,
78,2024-09-10,100,1,9.0,2.0,1334.35,11.0,CAD,Revenue,INV-240910-78
79,2024-09-10,200,3,,2.0,-591.77,,CAD,Expense,
80,2025-02-19,100,1,16.0,1.0,275.31,3.0,CAD,Revenue,INV-250219-80
81,2025-02-19,200,3,,1.0,-153.43,,CAD,Expense,
82,2023-07-07,100,2,17.0,1.0,1431.77,8.0,USD,Revenue,INV-230707-82
83,2023-07-07,200,3,,1.0,-775.99,,USD,Expense,
84,2023-07-07,210,2,,,-2476.45,,USD,Expense,
85,2024-11-10,110,5,8.0,5.0,17028.33,24.0,EUR,Revenue,INV-241110-85
86,2024-11-10,200,3,,5.0,-5380.62,,EUR,Expense,
87,2025-02-24,100,2,15.0,4.0,449.09,8.0,CAD,Revenue,INV-250224-87
88,2025-02-24,200,3,,4.0,-116.96,,CAD,Expense,
89,2025-04-28,100,2,20.0,1.0,708.31,3.0,CAD,Revenue,INV-250428-89
90,2025-04-28,200,3,,1.0,-395.48,,CAD,Expense,
91,2023-10-23,100,3,12.0,1.0,3109.27,21.0,USD,Revenue,INV-231023-91
92,2023-10-23,200,3,,1.0,-1616.98,,USD,Expense,
93,2024-03-01,100,5,12.0,2.0,3071.29,14.0,CAD,Revenue,INV-240301-93
94,2024-03-01,200,3,,2.0,-1403.9,,CAD,Expense,
95,2023-08-29,100,5,2.0,4.0,545.56,16.0,CAD,Revenue,INV-230829-95
96,2023-08-29,200,3,,4.0,-166.66,,CAD,Expense,
97,2024-10-10,110,6,3.0,3.0,35040.44,36.0,CAD,Revenue,INV-241010-97
98,2024-10-10,200,3,,3.0,-11503.55,,CAD,Expense,
99,2023-08-03,100,4,1.0,2.0,4780.91,38.0,CAD,Revenue,INV-230803-99
100,2023-08-03,200,3,,2.0,-2101.12,,CAD,Expense,
101,2025-12-18,100,3,13.0,2.0,3084.82,18.0,CAD,Revenue,INV-251218-101
102,2025-12-18,200,3,,2.0,-1613.61,,CAD,Expense,
103,2024-03-03,100,3,10.0,4.0,541.18,14.0,EUR,Revenue,INV-240303-103
104,2024-03-03,200,3,,4.0,-151.82,,EUR,Expense,
105,2025-09-21,110,5,13.0,3.0,18911.8,16.0,CAD,Revenue,INV-250921-105
106,2025-09-21,200,3,,3.0,-5815.13,,CAD,Expense,
107,2025-08-18,110,1,8.0,5.0,32916.94,28.0,CAD,Revenue,INV-250818-107
108,2025-08-18,200,3,,5.0,-10118.54,,CAD,Expense,
109,2023-05-29,110,2,17.0,5.0,8638.75,19.0,CAD,Revenue,INV-230529-109
110,2023-05-29,200,3,,5.0,-2588.43,,CAD,Expense,
111,2023-12-10,110,5,14.0,3.0,27116.81,28.0,CAD,Revenue,INV-231210-111
112,2023-12-10,200,3,,3.0,-8063.37,,CAD,Expense,
113,2023-05-02,110,1,7.0,3.0,18913.95,27.0,CAD,Revenue,INV-230502-113
114,2023-05-02,200,3,,3.0,-6308.24,,CAD,Expense,
115,2023-06-10,110,2,20.0,5.0,36530.13,47.0,CAD,Revenue,INV-230610-115
116,2023-06-10,200,3,,5.0,-12044.55,,CAD,Expense,
117,2023-07-21,100,3,1.0,2.0,1354.11,15.0,USD,Revenue,INV-230721-117
118,2023-07-21,200,3,,2.0,-673.09,,USD,Expense,
119,2025-03-09,100,5,8.0,1.0,4371.04,32.0,CAD,Revenue,INV-250309-119
120,2025-03-09,200,3,,1.0,-2165.09,,CAD,Expense,
121,2024-09-05,100,4,1.0,2.0,2918.21,34.0,CAD,Revenue,INV-240905-121
122,2024-09-05,200,3,,2.0,-1505.43,,CAD,Expense,
123,2025-01-22,110,5,9.0,5.0,30897.11,28.0,CAD,Revenue,INV-250122-123
124,2025-01-22,200,3,,5.0,-9885.67,,CAD,Expense,
125,2023-10-03,110,3,13.0,3.0,7107.9,6.0,EUR,Revenue,INV-231003-125
126,2023-10-03,200,3,,3.0,-1921.02,,EUR,Expense,
127,2024-10-04,110,4,5.0,5.0,5723.33,10.0,CAD,Revenue,INV-241004-127
128,2024-10-04,200,3,,5.0,-1735.45,,CAD,Expense,
129,2024-02-11,110,4,5.0,5.0,29012.67,33.0,CAD,Revenue,INV-240211-129
130,2024-02-11,200,3,,5.0,-9751.83,,CAD,Expense,
131,2023-02-25,110,4,10.0,5.0,28635.48,27.0,USD,Revenue,INV-230225-131
132,2023-02-25,200,3,,5.0,-7666.96,,USD,Expense,
133,2023-02-21,110,2,11.0,5.0,4663.59,9.0,CAD,Revenue,INV-230221-133
134,2023-02-21,200,3,,5.0,-1196.13,,CAD,Expense,
135,2024-08-09,100,4,19.0,1.0,4061.87,21.0,USD,Revenue,INV-240809-135
136,2024-08-09,200,3,,1.0,-2110.49,,USD,Expense,
137,2023-04-22,110,6,17.0,3.0,7642.41,20.0,CAD,Revenue,INV-230422-137
138,2023-04-22,200,3,,3.0,-2464.75,,CAD,Expense,
139,2025-02-14,110,1,9.0,3.0,3448.24,7.0,CAD,Revenue,INV-250214-139
140,2025-02-14,200,3,,3.0,-971.78,,CAD,Expense,
141,2023-09-22,110,4,20.0,5.0,18369.62,16.0,CAD,Revenue,INV-230922-141
142,2023-09-22,200,3,,5.0,-4669.51,,CAD,Expense,
143,2023-04-15,100,1,7.0,1.0,2463.25,25.0,USD,Revenue,INV-230415-143
144,2023-04-15,200,3,,1.0,-1033.9,,USD,Expense,
145,2023-11-06,100,1,10.0,4.0,1614.6,44.0,EUR,Revenue,INV-231106-145
146,2023-11-06,200,3,,4.0,-451.69,,EUR,Expense,
147,2024-07-14,100,6,4.0,1.0,1236.7,13.0,CAD,Revenue,INV-240714-147
148,2024-07-14,200,3,,1.0,-689.18,,CAD,Expense,
149,2024-08-10,100,5,11.0,1.0,5480.73,26.0,USD,Revenue,INV-240810-149
150,2024-08-10,200,3,,1.0,-2849.35,,USD,Expense,
151,2024-08-10,210,2,,,-3998.51,,USD,Expense,
152,2023-03-19,100,2,17.0,4.0,2173.35,41.0,CAD,Revenue,INV-230319-152
153,2023-03-19,200,3,,4.0,-574.36,,CAD,Expense,
154,2023-01-05,110,1,18.0,3.0,25142.76,31.0,EUR,Revenue,INV-230105-154
155,2023-01-05,200,3,,3.0,-6730.11,,EUR,Expense,
156,2025-09-25,100,1,8.0,2.0,3915.39,29.0,CAD,Revenue,INV-250925-156
157,2025-09-25,200,3,,2.0,-2222.17,,CAD,Expense,
158,2023-12-02,100,1,5.0,4.0,673.39,12.0,CAD,Revenue,INV-231202-158
159,2023-12-02,200,3,,4.0,-223.19,,CAD,Expense,
160,2025-04-01,100,6,11.0,4.0,1071.86,19.0,USD,Revenue,INV-250401-160
161,2025-04-01,200,3,,4.0,-302.99,,USD,Expense,
162,2024-03-07,100,6,16.0,2.0,6130.87,34.0,CAD,Revenue,INV-240307-162
163,2024-03-07,200,3,,2.0,-2498.03,,CAD,Expense,
164,2024-03-07,210,2,,,-3826.06,,CAD,Expense,
165,2024-01-02,100,3,12.0,2.0,1116.67,11.0,USD,Revenue,INV-240102-165
166,2024-01-02,200,3,,2.0,-546.15,,USD,Expense,
1,2025-11-27,100,1,8.0,1.0,575.98,3.0,EUR,Revenue,INV-251127-1
2,2025-11-27,200,3,,1.0,-254.73,,EUR,Expense,
3,2024-01-01,110,5,13.0,5.0,9745.26,16.0,EUR,Revenue,INV-240101-3
4,2024-01-01,200,3,,5.0,-2623.42,,EUR,Expense,
5,2025-03-24,100,6,14.0,1.0,5533.51,37.0,CAD,Revenue,INV-250324-5
6,2025-03-24,200,3,,1.0,-2988.31,,CAD,Expense,
7,2024-07-23,110,4,12.0,3.0,11193.78,18.0,USD,Revenue,INV-240723-7
8,2024-07-23,200,3,,3.0,-3486.61,,USD,Expense,
9,2024-05-26,110,1,8.0,3.0,25725.05,28.0,EUR,Revenue,INV-240526-9
10,2024-05-26,200,3,,3.0,-7611.55,,EUR,Expense,
11,2025-10-15,100,2,19.0,1.0,1352.61,9.0,CAD,Revenue,INV-251015-11
12,2025-10-15,200,3,,1.0,-737.91,,CAD,Expense,
13,2025-10-15,210,2,,,-1502.37,,CAD,Expense,
14,2025-02-13,100,4,4.0,1.0,4275.9,42.0,USD,Revenue,INV-250213-14
15,2025-02-13,200,3,,1.0,-2461.65,,USD,Expense,
16,2025-02-13,210,2,,,-646.07,,USD,Expense,
17,2025-05-27,110,1,13.0,5.0,16172.28,14.0,EUR,Revenue,INV-250527-17
18,2025-05-27,200,3,,5.0,-4634.61,,EUR,Expense,
19,2025-01-31,110,5,19.0,3.0,8171.57,11.0,USD,Revenue,INV-250131-19
20,2025-01-31,200,3,,3.0,-2542.44,,USD,Expense,
21,2025-01-31,210,2,,,-3884.55,,USD,Expense,
22,2023-11-08,100,5,3.0,1.0,4054.31,46.0,CAD,Revenue,INV-231108-22
23,2023-11-08,200,3,,1.0,-1805.68,,CAD,Expense,
24,2024-12-05,100,6,17.0,4.0,783.93,21.0,CAD,Revenue,INV-241205-24
25,2024-12-05,200,3,,4.0,-225.53,,CAD,Expense,
26,2023-11-14,110,3,14.0,5.0,19182.05,22.0,USD,Revenue,INV-231114-26
27,2023-11-14,200,3,,5.0,-6180.93,,USD,Expense,
28,2024-09-09,110,6,8.0,3.0,9908.44,9.0,USD,Revenue,INV-240909-28
29,2024-09-09,200,3,,3.0,-2948.01,,USD,Expense,
30,2025-05-13,110,4,4.0,5.0,13322.67,22.0,USD,Revenue,INV-250513-30
31,2025-05-13,200,3,,5.0,-4005.46,,USD,Expense,
32,2025-05-13,210,2,,,-4862.87,,USD,Expense,
33,2024-05-13,100,4,17.0,4.0,792.15,18.0,CAD,Revenue,INV-240513-33
